"Concessao";"Projeto";"CaminhoProjeto";"ConnectedProjectId";"Usuario";"Perfil";"Status";"Mensagem"
"Ecovias Noroeste Paulista";"CCPP -  Uchôa - km 415+200 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\CCPP - Uchôa";"0a00adcd-a028-48ae-97d4-e6366b136930";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"CCPP - Bebedouro - km 375+850 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\CCPP - Bebedouro";"135128d2-1bf2-4166-808a-a98d6265eedd";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"CCPP - Itápolis - km 181+500 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\CCPP - Itápolis";"fa520639-de8d-4449-89b2-6c7471e4b27d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"CCPP - Jaboticabal - km 335+260 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\CCPP - Jaboticabal";"c7ade8b7-aa20-4853-a8b9-8e5afa93aacd";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"CCPP - São Carlos - km 233+900 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\CCPP - São Carlos";"0e3a0440-03ae-4387-ac5a-07d5b5b1b133";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"CCPP - São José - km 434+700 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\CCPP - São José";"249afd3a-5046-483e-9a0e-64aa0c2ed9a1";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"HS-WIM 01 - km 250 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\HS-WIM - Km 250";"e67e4d1d-ea5c-46ef-b060-846dccaa62e6";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"HS-WIM 02 - km 264 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\HS-WIN - Km 263";"1333da87-c946-43a1-ad5b-b37ec599b1ad";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"HS-WIM 03 - km 373 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\HS-WIN - Km 373";"23119fcd-6c22-4965-98f7-09b41fc22b05";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"HS-WIM 04 - km 388 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\HS-WIN - Km 388";"25d87e38-f330-48f9-90cb-836d0d7a53c0";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP01 - Faixa Adicional SC - km 227+800 - 231+320- SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP01 - Faixa Adicional SC";"f09802b3-356b-4e7a-a158-8497fd5cf63f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP02 - Faixa Adicional SC - km 227+800 - 230+750 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP02 - Faixa Adicional SC";"409a27f7-d2db-4895-9228-f397b29172b0";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP03 - Melhoria do Dispositivo SC - km 235+000 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP03 - Dispositivo SC";"7ecf51ef-6c25-491d-aebc-1ec55dacb89b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP04 - Melhoria do Dispositivo SC - km 236+100 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP04 - Dispositivo SC";"caf40341-fe8a-4819-aecb-40fab935a96e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP05 - Implantação de Dispositivo SC - km 238+200 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP05 - Dispositivo SC";"f732f120-7b18-4f6e-b8ed-cb272a4c5568";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP06 - Faixa Adicional - km 238+524 - 240+370 - SP-310 Excluir";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP06 - Faixa Adicional SC";"e6d1afaf-9d87-4568-9e5e-03836772b79d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP07 - Melhoria do Dispositivo SC - km 240+000 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP07 - Dispositivo SC";"94c4704c-51f9-4b37-b300-06dbb7c74798";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP11 - Ampliação de Dispositivo SJRP - km 432+200 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP11 - Dispositivo RP";"ec3a0986-a5cb-431d-9b7a-8b29b7821ae7";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP12 - Faixa Adicional SJRP- km 451+780 - 454+740 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP12 - Faixa Adicional RP";"c15529f9-7d48-41cb-9736-f6c16f1bc425";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP13 - Implantação de Viaduto MR - km 448+000 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP13 - Viaduto MR";"eb992b2a-1486-4a2f-8ad1-cac93f4c3056";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP15 - Implantação de Viaduto MR - km 453+180 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP15 - Viaduto MR";"e500b7b5-8c47-45fc-8c94-aa7e2952b70e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP16 - Interseção PP";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP16 - Interseção PP";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"NOP17 - Marginais PP";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP17 - Marginais PP";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"NOP18 - Implantação de Dispositivo PP - km 203+210 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP18 - Dispositivo PP";"5493e24d-b87d-4c55-8fd2-aea734f846a3";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP19 - Alça de Acesso JT";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP19 - Alça de Acesso JT";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"NOP20 - Melhoria do dispositivo JT - km 341+000 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP20 - Dispositivo JT";"5474b444-edb6-4c5e-a9c2-8c283d8bfba8";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP21 - Implant de Acesso CA";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP23-Implant de Acesso CA";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"NOP21 - Implant de Acesso CA";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP23 - Implant de Acesso CA";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"NOP21 - Implant de Acesso CO";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP21-Implant de Acesso CO";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"NOP21 - Implant de Acesso CO";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP21 - Implant de Acesso CO";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"NOP22 - Adequação de Dispositivo BA - km 423+100 - SP-326";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP22 - Dispositivo BA";"fb35bafe-0b18-41a1-8bba-0874dd3518c0";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP24 - Implantação de Viaduto CA - km 217+245 - SP-351";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP24 - Viaduto CA";"b1f7e14a-edc5-4bdb-b77a-f59a5d4edc4e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP8910 - Faixa Adicional SJRP - 425+000 - 432+900 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP8910 - Faixa Adicional RP";"f1ff8854-0084-4d9d-98d1-55df1b94e0f7";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Noroeste Paulista";"NOP8910 - Faixa Adicional SJRP - 425+000 - 432+900 - SP-310";"Engenharia\Ecovias Noroeste Paulista\Projetos\NOP8910-Faixa Adicional RP";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Noroeste Paulista";"Teste GIR";"Engenharia\Ecovias Noroeste Paulista\Projetos\Teste GIR";"8f315e57-77f1-40e9-a3e5-7592e388b19b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Norte Minas";"Acostamentos do SH8 - km 002 - 043 - LMG-754";"Engenharia\Ecovias Norte Minas\Projetos\Acostamentos do SH8";"37a9de6b-acb9-4865-932b-9dccabbf088d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Norte Minas";"Contorno de Montes Claros - Trecho D - (km á definir)";"Engenharia\Ecovias Norte Minas\Projetos\Contor. Montes Claros";"1548950c-a812-45cd-8fb2-23e67a15e16d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Norte Minas";"Faixas Adicionais SH 4 - km 473+870 - 473+310 - BR135/MG";"Engenharia\Ecovias Norte Minas\Projetos\Faixas Adicionais SH 4";"d37b0639-cef1-483e-a8c9-bdc73e7ce11e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Norte Minas";"Faixas Adicionais SH 5 - km 427+300 - 427+900 - BR135/MG";"Engenharia\Ecovias Norte Minas\Projetos\Faixas Adicionais SH 5";"382e5b41-5005-46d7-88a4-f94fae8b970f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Norte Minas";"Retorno Operacional -  km 386+387 - BR135/MG";"Engenharia\Ecovias Norte Minas\Projetos\Retorno km 386";"4b098581-0648-4f58-9616-faca39194654";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Ponte";"Faixa Adicional Baia e Alargamento - km 321+600 - 322+500 - BR101/RJ";"Engenharia\Ecovias Ponte\Projetos\Faixa Adicional km 321";"a9081ce8-eaea-4a44-be91-dc65bfc18281";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"01.01.02 - Duplicação - Cotia-Embu";"Engenharia\Ecovias Raposo Castello\Projetos\01.01.02-Dupli-Cotia-Embu";"c5621ad1-33a2-47f7-a337-19a60e18c75a";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.02.02.01 - BSO 1 - km 39,5 - SP-280 - Leste";"Engenharia\Ecovias Raposo Castello\Projetos\02.02.02.01 BSO 1";"bdaa1cf7-5b79-4d4b-a333-12c47ec0ed66";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.02.02.02 - BSO 2 - km 17,000 - SP-270 - Oeste";"Engenharia\Ecovias Raposo Castello\Projetos\02.02.02.02 BSO 2";"3d856c59-1088-4880-9217-cb841410147c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.02.02.03 - BSO 3 - km 27,3 - SP-270 - Leste";"Engenharia\Ecovias Raposo Castello\Projetos\02.02.02.03 BSO 3";"ea3b588e-3784-4f4d-aadd-ba905875ad99";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.02.02.04 - BSO 4 - km 27,8 - SP-280 - Leste";"Engenharia\Ecovias Raposo Castello\Projetos\02.02.02.04 BSO 4";"ae496c86-d35f-45ed-9421-67432d77d9bd";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.02.02.05 - BSO 5 - (Localização á definir) - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.02.02.05 BSO 5";"5778dda5-3d2d-402b-bfd9-6f6e7d87a077";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.02.03 - PPD 1 - km 20 - SP-280 - Leste";"Engenharia\Ecovias Raposo Castello\Projetos\02.02.03 - PPD 1";"50c209f1-607a-4b28-b9a3-d5c139d8961a";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.02.03 - PPD 2 - km 33 - SP-280 - Oeste";"Engenharia\Ecovias Raposo Castello\Projetos\02.02.03 - PPD 2";"dbe9beeb-f435-48b6-82d8-7714f491c706";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.02.04 - PMRV - Araçariguama - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.02.04 - PMRv";"903aed48-88ea-43af-8664-f61851c6cbbe";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.05.19 - Dispositivo de Conexão - BR-116";"Engenharia\Ecovias Raposo Castello\Projetos\02.05.19 - Dispositivo";"6d384fe3-52b8-4123-8966-78e84a9b5b8b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.05.22 - Alça - km 22,20 - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.05.22 - Alça";"5147867f-9581-43a3-8210-1ba6f12501cc";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.05.23 - Diamante - km 36,00 SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.05.23 - Diamante";"09ce0a82-239d-40c1-b49e-15caeefec61c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.05.24 - Trombeta - km 46,62 - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.05.24 - Trombeta";"895f658a-2417-4c48-b668-45590d1cdbc5";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.05.26 - Alça - km 22,80 - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.05.26 - Alça";"992ffbe8-8902-497c-8442-74a6c31b6f17";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.06.11-  Marginal Decrescente - km 30,74 +31,23 - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.06.11-  Marginal";"e2cb9029-c7f8-4dd0-8fbe-7cd34b7082fd";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.09.19 - Pontos de Ônibus Cotia-Embu - km 0 + 16,5";"Engenharia\Ecovias Raposo Castello\Projetos\02.09.19 - Pontos";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Raposo Castello";"02.10.19 - Acesso Cotia-Embu - km 0 + 16,5";"Engenharia\Ecovias Raposo Castello\Projetos\02.10.19 - Acesso";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Raposo Castello";"02.11.01.15 - OAE - km 22,2 - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.11.01.15 - OAE";"56cb3120-01b4-4165-9d8f-ba34e33539ae";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.11.01.17 - OAE - km 22,2 - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\02.11.01.17 - OAE";"144c0f05-4a8b-4754-9658-3f1de6031b2d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"02.11.01.31 - OAE - Cotia-Embu - km 0";"Engenharia\Ecovias Raposo Castello\Projetos\02.11.01.31 - OAE";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Raposo Castello";"02.13.01 - Faixa Adic Ponte Rio Tietê Carapicuiba";"Engenharia\Ecovias Raposo Castello\Projetos\02.13.01-Faixa Adic Carapi";"7357e987-ec70-4dc6-9d12-ffe08438e439";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"03.11 - HS-WIM 1 - km 20 - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\03.11 - HS-WIM 1";"2d0daf2a-daa7-4b01-ae64-b0de2acc681a";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"03.11 - HS-WIM 2 - (Localização á definir) - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\03.11 - HS-WIM 2";"da2a40d3-8844-47a0-880d-1da9c9501096";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Raposo Castello";"03.11 - HS-WIM 3 - (Localização á definir) - SP-280";"Engenharia\Ecovias Raposo Castello\Projetos\03.11 - HS-WIM 3";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Raposo Castello";"Projeto Conceitual - Raposo Tavares/ Nova Ligação Embu";"Engenharia\Ecovias Raposo Castello\Projetos\Projeto Conceitual";"57e3ca06-eccf-4cab-b4be-36d7353e3f1e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano - Lote 19 - Linha Férrea - km 189+640 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano Linha";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 01 - km 408,580 + 412,830 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 01";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 01 - Prefeitura - km 408,580 + 412,830 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 01-Pref";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 02 - km 412,830 + 421,170 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 02";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 02 - Prefeitura - km 412,830 + 421,170 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4°Ano SH 02-Pref";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 38 - km 0,000 + 15,480 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 38";"219c7e18-6016-41c1-8e2e-d4a253fa1a1b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 39 - km 15,480 + 19,640 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 39";"2cfc02ce-73be-46c1-8537-3491b256ebda";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 40 - km 19,640 + 25,370 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 40";"c204290d-dcff-44db-9df6-be12fb01f686";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 49 - km 168,720 + 171,930 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 49";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 50 - km 171,930 + 174,320 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 50";"aee00b7b-dc08-4d90-88cb-890f8e859a83";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 51 - km 174,320 + 178,420 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 51";"dba51fe3-b400-4b0d-af9a-847219311114";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 52 - km 178,420 + 181,630 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 52";"6196cccd-4e67-44e7-8dc4-186d0aaa47f8";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
